ENGINE_LOAD,ENGINE_COOLANT_TEMP,ENGINE_SPEED,VEHICLE_SPEED,INTAKE_AIR_TEMP,THROTTLE_POSITION,RUN_TIME_SINCE_ENGINE_START
77.25490196078431,77,2371.0,41,16,29.80392156862745,456
78.43137254901961,77,2375.0,43,16,30.19607843137255,457
80.7843137254902,77,2472.75,45,16,31.764705882352942,458
78.43137254901961,77,2711.0,46,16,31.764705882352942,459
78.82352941176471,78,2687.5,48,16,32.15686274509804,460
79.6078431372549,78,2754.0,49,16,34.11764705882353,461
80.0,78,3027.25,51,16,34.11764705882353,462
79.6078431372549,79,2992.25,53,16,33.72549019607843,463
80.0,79,2937.5,54,16,33.72549019607843,463
80.0,79,2922.0,56,16,34.11764705882353,464
80.0,80,2914.0,57,16,33.72549019607843,465
79.6078431372549,80,2902.25,58,16,33.72549019607843,466
71.37254901960785,81,2750.0,60,16,29.019607843137255,467
76.07843137254902,81,2347.75,60,16,29.019607843137255,468
12.549019607843137,81,2078.25,60,16,13.72549019607843,469
10.196078431372548,82,2035.25,58,16,13.333333333333334,470
10.196078431372548,82,1980.5,57,16,13.333333333333334,471
10.980392156862745,82,1925.75,55,16,13.333333333333334,472
11.372549019607844,82,1875.0,54,16,13.333333333333334,472
11.76470588235294,82,1828.25,52,16,13.333333333333334,473
12.156862745098039,82,1773.5,51,16,13.333333333333334,474
12.156862745098039,82,1718.75,49,16,13.333333333333334,475
17.647058823529413,82,1699.25,48,16,18.03921568627451,476
28.235294117647058,82,1683.5,48,16,18.03921568627451,477
29.41176470588235,82,1656.25,47,16,18.03921568627451,478
29.41176470588235,82,1652.25,47,16,13.333333333333334,479
12.549019607843137,82,1578.25,45,16,13.333333333333334,480
12.941176470588236,82,1519.5,44,16,13.333333333333334,480
13.72549019607843,82,1488.25,42,16,13.333333333333334,481
14.901960784313726,82,1449.25,42,16,13.333333333333334,482
14.509803921568627,82,1523.5,40,16,13.333333333333334,483
13.72549019607843,82,1500.0,39,16,13.333333333333334,484
13.72549019607843,82,1492.25,38,16,13.333333333333334,485
14.117647058823529,82,1488.25,36,16,13.333333333333334,486
14.117647058823529,82,1480.5,35,16,13.333333333333334,487
14.117647058823529,82,1472.75,33,16,13.333333333333334,488
14.117647058823529,82,1472.75,32,16,13.333333333333334,489
14.117647058823529,82,1480.5,31,16,13.333333333333334,489
14.117647058823529,82,1464.75,30,16,13.333333333333334,490
14.117647058823529,82,1472.75,28,16,13.333333333333334,491
14.117647058823529,82,1468.75,27,16,13.72549019607843,492
14.901960784313726,82,1492.25,24,16,13.72549019607843,493
15.294117647058822,82,1492.25,20,16,13.72549019607843,494
17.647058823529413,82,1461.0,14,16,14.509803921568627,495
21.176470588235293,82,1242.25,10,16,14.901960784313726,496
23.52941176470588,82,1070.25,6,16,14.509803921568627,497
33.333333333333336,82,804.75,3,16,15.686274509803921,497
40.3921568627451,82,816.5,0,16,14.509803921568627,498
38.8235294117647,82,738.25,0,16,14.509803921568627,499
36.07843137254902,82,824.25,0,16,14.117647058823529,500
33.333333333333336,81,785.25,0,16,14.117647058823529,501
33.72549019607843,81,781.25,0,16,14.117647058823529,502
34.509803921568626,81,785.25,0,16,14.117647058823529,503
34.509803921568626,81,777.25,0,16,14.117647058823529,504
33.72549019607843,81,773.5,0,16,14.117647058823529,505
34.509803921568626,81,761.75,0,16,14.117647058823529,505
34.11764705882353,81,773.5,0,16,13.72549019607843,506
34.11764705882353,81,754.0,0,16,13.72549019607843,507
34.11764705882353,81,769.5,0,16,13.72549019607843,508
33.72549019607843,81,754.0,0,16,13.72549019607843,509
34.509803921568626,81,761.75,0,16,13.72549019607843,510
33.72549019607843,81,754.0,0,16,13.72549019607843,511
34.509803921568626,81,746.0,0,16,13.72549019607843,512
34.11764705882353,81,757.75,0,16,13.72549019607843,513
34.11764705882353,81,734.5,0,16,13.72549019607843,513
34.11764705882353,81,761.75,0,16,13.72549019607843,514
34.11764705882353,81,742.25,0,16,13.72549019607843,515
34.11764705882353,81,750.0,0,16,13.72549019607843,516
34.11764705882353,81,746.0,0,16,13.72549019607843,517
34.11764705882353,81,750.0,0,16,13.72549019607843,518
34.11764705882353,81,754.0,0,16,13.72549019607843,519
33.72549019607843,81,742.25,0,16,13.72549019607843,520
34.11764705882353,81,754.0,0,16,13.72549019607843,521
34.11764705882353,81,757.75,0,16,13.72549019607843,522
34.11764705882353,81,754.0,0,16,13.72549019607843,522
34.11764705882353,81,742.25,0,16,13.72549019607843,523
34.509803921568626,81,750.0,0,16,13.72549019607843,524
34.11764705882353,81,754.0,0,16,13.72549019607843,525
34.11764705882353,81,734.5,0,16,13.72549019607843,526
34.509803921568626,81,757.75,0,16,13.72549019607843,527
34.11764705882353,81,750.0,0,16,13.72549019607843,528
33.72549019607843,81,750.0,0,16,13.72549019607843,529
34.11764705882353,81,746.0,0,16,13.72549019607843,530
34.11764705882353,80,757.75,0,16,13.72549019607843,531
34.11764705882353,80,730.5,0,16,13.72549019607843,531
34.11764705882353,80,746.0,0,16,13.72549019607843,532
34.11764705882353,80,738.25,0,16,13.72549019607843,533
34.11764705882353,80,746.0,0,16,13.72549019607843,534
34.11764705882353,80,742.25,0,16,13.72549019607843,535
34.11764705882353,81,742.25,0,16,13.72549019607843,536
34.11764705882353,81,746.0,0,16,13.72549019607843,537
34.11764705882353,81,742.25,0,16,13.72549019607843,538
34.11764705882353,81,750.0,0,16,13.72549019607843,539
34.11764705882353,81,746.0,0,16,13.72549019607843,540
34.11764705882353,81,742.25,0,16,13.72549019607843,540
34.11764705882353,81,742.25,0,16,13.72549019607843,541
56.86274509803921,81,1164.0,0,17,22.745098039215687,542
62.745098039215684,81,2132.75,6,17,25.098039215686274,543
65.49019607843137,81,2433.5,11,17,26.666666666666668,544
69.41176470588235,81,2136.75,16,17,27.058823529411764,545
69.01960784313725,82,2214.75,20,17,26.666666666666668,546
69.80392156862744,82,2234.5,23,17,27.45098039215686,547
70.58823529411765,82,2238.25,26,17,27.45098039215686,548
71.76470588235294,83,2238.25,29,17,28.235294117647058,548
73.72549019607843,83,2304.75,31,17,28.627450980392158,549
75.29411764705883,83,2316.5,33,17,28.627450980392158,550
75.29411764705883,83,2293.0,36,17,28.627450980392158,551
78.43137254901961,83,2343.75,38,17,29.80392156862745,552
79.2156862745098,84,2422.0,40,17,30.19607843137255,553
80.3921568627451,84,2422.0,42,17,30.19607843137255,554
80.3921568627451,84,2394.5,43,17,30.19607843137255,555
80.3921568627451,84,2398.5,45,17,30.588235294117645,556
80.7843137254902,85,2390.75,46,17,29.019607843137255,556
76.07843137254902,85,2265.75,48,17,17.647058823529413,557
15.686274509803921,85,1843.75,47,17,14.117647058823529,558
16.07843137254902,86,1828.25,46,17,17.647058823529413,559
27.84313725490196,86,1586.0,45,17,18.03921568627451,560
32.549019607843135,86,1578.25,45,17,19.215686274509803,561
43.13725490196078,86,1570.25,44,17,20.784313725490197,562
50.19607843137255,86,1562.5,44,17,21.56862745098039,563
58.8235294117647,86,1761.75,44,17,23.52941176470588,564
64.70588235294117,86,1918.0,45,17,24.705882352941178,565
67.05882352941177,86,1980.5,45,17,25.098039215686274,565
67.45098039215686,87,1988.25,46,17,25.098039215686274,566
67.45098039215686,87,1996.0,46,17,25.098039215686274,567
67.05882352941177,87,1976.5,47,17,25.098039215686274,568
67.05882352941177,87,1976.5,47,17,25.098039215686274,569
67.45098039215686,88,1976.5,47,17,25.098039215686274,570
67.45098039215686,88,1961.0,48,17,25.098039215686274,571
39.6078431372549,88,1800.75,48,17,14.117647058823529,572
14.117647058823529,88,1617.25,46,17,14.117647058823529,572
15.686274509803921,88,1543.0,45,17,14.117647058823529,573
28.627450980392158,88,1527.25,43,17,21.56862745098039,574
62.35294117647059,89,1789.0,44,17,24.705882352941178,575
65.49019607843137,89,1980.5,45,17,24.705882352941178,576
66.66666666666667,89,1984.5,46,17,25.098039215686274,577
67.45098039215686,89,1996.0,46,17,25.098039215686274,578
67.84313725490196,89,2004.0,47,17,25.098039215686274,579
67.84313725490196,89,1996.0,47,17,25.098039215686274,580
68.62745098039215,90,1992.25,48,17,25.49019607843137,580
69.41176470588235,90,2031.25,49,17,25.49019607843137,581
69.01960784313725,90,2015.75,50,17,25.88235294117647,582
70.58823529411765,90,2047.0,50,17,25.88235294117647,583
70.19607843137254,90,2043.0,51,17,25.88235294117647,584
70.19607843137254,90,2050.75,51,17,25.49019607843137,585
69.01960784313725,91,2031.25,52,17,25.49019607843137,586
69.41176470588235,91,2035.25,52,17,25.49019607843137,587
69.41176470588235,91,2031.25,52,17,25.49019607843137,588
69.01960784313725,91,2015.75,53,17,25.098039215686274,589
62.745098039215684,91,1929.75,53,17,23.92156862745098,589
63.529411764705884,91,1882.75,53,17,23.92156862745098,590
64.31372549019608,91,1890.75,53,17,23.92156862745098,591
64.31372549019608,91,1906.25,53,17,23.92156862745098,592
64.70588235294117,90,1902.25,54,17,23.92156862745098,593
64.31372549019608,90,1902.25,54,17,23.92156862745098,594
64.31372549019608,90,1906.25,54,17,23.92156862745098,595
64.31372549019608,90,1906.25,54,17,23.92156862745098,596
14.509803921568627,90,1843.75,53,17,14.117647058823529,597
13.72549019607843,89,1804.75,52,17,14.117647058823529,598
14.117647058823529,89,1757.75,51,17,14.117647058823529,598
27.45098039215686,89,1738.25,49,17,20.0,599
43.92156862745098,89,1734.5,49,17,21.176470588235293,600
50.19607843137255,88,1722.75,49,17,21.56862745098039,601
50.19607843137255,88,1722.75,49,17,21.56862745098039,602
50.19607843137255,88,1714.75,49,17,21.56862745098039,603
50.19607843137255,88,1711.0,48,16,21.96078431372549,604
53.333333333333336,87,1718.75,48,16,22.352941176470587,605
54.509803921568626,87,1714.75,49,17,21.96078431372549,606
33.333333333333336,87,1695.25,48,17,14.117647058823529,607
13.72549019607843,87,1629.0,47,17,14.117647058823529,607
14.509803921568627,86,1586.0,45,17,14.117647058823529,608
15.294117647058822,86,1535.25,44,16,14.117647058823529,609
16.07843137254902,86,1488.25,43,16,14.117647058823529,610
18.431372549019606,86,1445.25,41,17,14.117647058823529,611
18.823529411764707,86,1472.75,37,17,14.117647058823529,612
18.823529411764707,86,1480.5,33,17,14.509803921568627,613
18.823529411764707,86,1488.25,30,17,14.509803921568627,614
18.431372549019606,86,1488.25,26,17,14.509803921568627,614
18.823529411764707,86,1468.75,22,17,14.509803921568627,615
20.0,86,1425.75,16,17,15.294117647058822,616
25.88235294117647,86,1218.75,7,17,15.294117647058822,617
39.21568627450981,86,816.5,3,17,16.07843137254902,618
46.666666666666664,86,785.25,0,17,15.294117647058822,619
44.705882352941174,86,781.25,0,17,15.294117647058822,620
47.450980392156865,85,714.75,0,17,15.294117647058822,621
42.745098039215684,85,847.75,0,17,14.901960784313726,622
39.6078431372549,85,847.75,0,17,14.901960784313726,623
39.6078431372549,85,843.75,0,17,14.901960784313726,623
39.6078431372549,85,836.0,0,17,14.901960784313726,624
39.6078431372549,85,836.0,0,17,14.901960784313726,625
39.6078431372549,85,836.0,0,17,14.901960784313726,626
39.6078431372549,85,828.25,0,17,14.901960784313726,627
39.6078431372549,85,828.25,0,17,14.901960784313726,628
39.6078431372549,85,820.25,0,17,14.901960784313726,629
39.6078431372549,85,828.25,0,17,14.901960784313726,630
39.6078431372549,85,824.25,0,17,14.901960784313726,631
39.6078431372549,85,828.25,0,17,14.901960784313726,631
39.6078431372549,85,824.25,0,17,14.901960784313726,632
39.6078431372549,85,824.25,0,17,14.901960784313726,633
39.6078431372549,86,832.0,0,17,14.901960784313726,634
39.6078431372549,86,812.5,0,17,14.901960784313726,635
41.568627450980394,86,859.5,0,17,14.901960784313726,636
39.6078431372549,86,851.5,0,17,14.901960784313726,637
39.6078431372549,86,847.75,0,17,14.901960784313726,638
39.21568627450981,86,820.25,0,17,14.901960784313726,639
39.6078431372549,86,828.25,0,17,14.901960784313726,640
39.6078431372549,86,816.5,0,17,14.901960784313726,640
40.0,86,824.25,0,17,14.901960784313726,641
40.3921568627451,86,839.75,0,17,14.901960784313726,642
39.21568627450981,86,828.25,0,17,14.901960784313726,643
39.6078431372549,86,816.5,0,17,14.901960784313726,644
39.6078431372549,86,808.5,0,17,14.901960784313726,645
39.6078431372549,86,816.5,0,17,14.901960784313726,646
39.6078431372549,86,816.5,0,17,14.901960784313726,647
39.6078431372549,86,820.25,0,17,14.901960784313726,648
39.6078431372549,86,820.25,0,17,14.901960784313726,649
39.6078431372549,86,816.5,0,17,14.901960784313726,649
39.6078431372549,86,828.25,0,17,14.901960784313726,650
40.0,86,804.75,0,17,14.901960784313726,651
39.6078431372549,86,824.25,0,17,14.901960784313726,652
39.6078431372549,86,816.5,0,17,14.901960784313726,653
39.6078431372549,86,820.25,0,17,14.901960784313726,654
39.6078431372549,86,812.5,0,17,14.901960784313726,655
39.6078431372549,86,816.5,0,17,14.901960784313726,656
39.6078431372549,86,820.25,0,17,14.901960784313726,657
40.0,86,812.5,0,17,14.901960784313726,657
39.6078431372549,86,820.25,0,17,14.901960784313726,658
39.6078431372549,86,812.5,0,17,14.901960784313726,659
39.6078431372549,86,820.25,0,17,14.901960784313726,660
39.6078431372549,86,820.25,0,17,14.901960784313726,661
39.6078431372549,86,828.25,0,17,14.901960784313726,662
39.21568627450981,86,812.5,0,18,14.901960784313726,663
39.6078431372549,86,824.25,0,18,14.901960784313726,664
39.21568627450981,86,824.25,0,18,14.901960784313726,665
40.0,86,812.5,0,18,14.901960784313726,666
39.21568627450981,86,824.25,0,18,14.901960784313726,666
39.21568627450981,87,820.25,0,18,14.901960784313726,667
39.21568627450981,87,832.0,0,18,14.901960784313726,668
39.21568627450981,87,824.25,0,18,14.901960784313726,669
39.21568627450981,87,824.25,0,18,14.901960784313726,670
39.21568627450981,87,816.5,0,18,14.901960784313726,671
39.6078431372549,87,820.25,0,18,14.901960784313726,672
39.21568627450981,87,820.25,0,18,14.901960784313726,673
39.21568627450981,87,820.25,0,18,14.901960784313726,674
39.21568627450981,87,824.25,0,18,14.901960784313726,674
39.21568627450981,87,812.5,0,18,14.901960784313726,675
39.21568627450981,87,812.5,0,18,14.901960784313726,676
39.6078431372549,88,820.25,0,18,14.901960784313726,677
39.21568627450981,87,832.0,0,18,14.901960784313726,678
39.21568627450981,88,816.5,0,18,14.901960784313726,679
39.21568627450981,88,812.5,0,18,14.901960784313726,680
39.6078431372549,88,808.5,0,18,14.901960784313726,681
39.6078431372549,88,824.25,0,18,14.901960784313726,682
39.21568627450981,88,812.5,0,18,14.901960784313726,683
40.0,88,812.5,0,18,14.901960784313726,683
39.21568627450981,88,824.25,0,18,14.901960784313726,684
39.21568627450981,88,820.25,0,18,14.901960784313726,685
39.6078431372549,88,820.25,0,18,14.901960784313726,686
39.21568627450981,88,804.75,0,18,14.901960784313726,687
39.6078431372549,88,824.25,0,18,14.901960784313726,688
39.21568627450981,88,816.5,0,18,14.901960784313726,689
39.6078431372549,88,820.25,0,18,14.901960784313726,690
39.21568627450981,88,816.5,0,18,14.901960784313726,691
39.21568627450981,88,812.5,0,18,14.901960784313726,691
39.21568627450981,88,820.25,0,18,14.901960784313726,692
39.21568627450981,87,816.5,0,18,14.901960784313726,693
39.21568627450981,87,816.5,0,18,14.901960784313726,694
39.21568627450981,87,808.5,0,18,14.901960784313726,695
39.6078431372549,87,867.25,0,18,14.901960784313726,696
38.8235294117647,87,867.25,0,18,14.901960784313726,697
38.431372549019606,87,879.0,0,18,14.901960784313726,698
37.64705882352941,87,871.0,0,18,19.215686274509803,699
52.94117647058823,87,1793.0,4,18,21.96078431372549,699
48.23529411764706,87,1902.25,7,18,22.352941176470587,700
49.80392156862745,86,1925.75,10,19,21.56862745098039,701
28.235294117647058,86,1461.0,11,19,14.901960784313726,702
23.52941176470588,86,1269.5,11,19,14.901960784313726,703
23.52941176470588,86,1230.5,10,19,15.294117647058822,704
28.235294117647058,86,1433.5,9,19,16.862745098039216,705
27.45098039215686,86,1507.75,9,19,16.862745098039216,706
21.56862745098039,86,1379.0,9,19,14.901960784313726,707
23.137254901960784,86,1195.25,8,19,14.901960784313726,707
24.313725490196077,86,1156.25,7,19,14.901960784313726,708
25.49019607843137,86,1129.0,6,19,14.901960784313726,709
26.666666666666668,86,1093.75,6,19,15.294117647058822,710
36.07843137254902,86,875.0,3,19,16.07843137254902,711
47.05882352941176,86,769.5,0,19,15.686274509803921,712
45.09803921568627,86,797.0,0,19,15.294117647058822,713
42.745098039215684,86,836.0,0,19,14.901960784313726,714
40.0,86,855.5,0,19,14.901960784313726,715
39.21568627450981,86,836.0,0,19,14.901960784313726,715
39.21568627450981,86,804.75,0,19,14.901960784313726,716
39.21568627450981,86,820.25,0,19,14.901960784313726,717
40.0,86,789.0,0,19,14.901960784313726,718
39.21568627450981,86,804.75,0,19,14.901960784313726,719
40.0,86,804.75,0,19,14.901960784313726,720
39.21568627450981,86,804.75,0,19,14.509803921568627,721
40.0,86,804.75,0,19,14.509803921568627,722
41.96078431372549,86,863.25,0,20,14.509803921568627,722
59.2156862745098,86,1187.5,0,19,21.56862745098039,723
61.17647058823529,87,1953.25,5,19,23.52941176470588,724
26.666666666666668,87,1535.25,8,20,15.294117647058822,725
24.705882352941178,87,1179.75,7,20,14.901960784313726,726
26.666666666666668,87,1109.5,7,20,14.901960784313726,727
27.84313725490196,87,1097.75,6,20,14.901960784313726,728
27.45098039215686,87,1066.5,5,20,17.647058823529413,729
40.78431372549019,87,1316.5,5,20,27.45098039215686,730
75.68627450980392,87,2644.5,11,20,29.80392156862745,730
75.68627450980392,88,2562.5,16,20,29.80392156862745,731
76.07843137254902,88,2375.0,20,20,29.019607843137255,732
25.88235294117647,88,2109.5,22,20,19.215686274509803,733
80.3921568627451,88,1890.75,23,20,27.84313725490196,734
73.33333333333333,89,2238.25,26,20,28.235294117647058,735
73.72549019607843,89,2234.5,29,20,28.235294117647058,736
74.11764705882352,89,2214.75,31,20,28.235294117647058,737
74.50980392156863,90,2203.25,33,20,28.235294117647058,738
75.29411764705883,90,2211.0,35,20,28.235294117647058,738
76.07843137254902,90,2226.5,36,20,29.019607843137255,739
75.68627450980392,90,2254.0,38,20,29.019607843137255,740
76.07843137254902,90,2250.0,40,20,29.019607843137255,741
76.47058823529412,91,2242.25,41,20,29.019607843137255,742
76.07843137254902,91,2238.25,42,20,29.019607843137255,743
76.47058823529412,91,2234.5,44,20,29.019607843137255,744
76.07843137254902,91,2234.5,45,20,29.019607843137255,745
76.07843137254902,91,2230.5,46,20,15.686274509803921,746
19.607843137254903,90,1902.25,45,20,21.96078431372549,746
54.509803921568626,90,1738.25,45,20,22.352941176470587,747
56.470588235294116,90,1679.75,45,20,22.352941176470587,748
56.470588235294116,90,1703.25,45,20,22.352941176470587,749
46.27450980392157,90,1601.5,45,20,20.784313725490197,750
21.56862745098039,89,1547.0,45,20,14.509803921568627,751
16.862745098039216,89,1515.75,43,20,14.117647058823529,752
17.647058823529413,89,1468.75,42,20,14.117647058823529,753
18.431372549019606,89,1457.0,41,20,14.117647058823529,754
20.0,88,1464.75,38,20,14.509803921568627,754
19.607843137254903,88,1480.5,34,20,14.509803921568627,755
20.0,88,1519.5,30,20,14.509803921568627,756
18.823529411764707,88,1476.5,27,20,14.509803921568627,757
19.607843137254903,88,1507.75,24,20,14.509803921568627,758
18.823529411764707,87,1504.0,22,20,14.509803921568627,759
18.431372549019606,87,1461.0,20,20,14.509803921568627,760
18.823529411764707,87,1453.25,18,20,14.509803921568627,761
20.784313725490197,86,1441.5,16,20,14.901960784313726,762
27.058823529411764,86,1464.75,15,20,18.431372549019606,763
38.8235294117647,86,1672.0,15,20,21.56862745098039,763
60.78431372549019,86,1488.25,16,20,22.745098039215687,764
62.35294117647059,86,1543.0,18,20,22.745098039215687,765
62.35294117647059,86,1523.5,20,20,22.352941176470587,766
62.745098039215684,86,1515.75,21,20,22.352941176470587,767
24.313725490196077,86,1445.25,21,20,14.509803921568627,768
20.784313725490197,86,1390.75,19,20,14.509803921568627,769
34.90196078431372,86,1410.25,18,20,20.784313725490197,770
58.03921568627451,87,1418.0,19,20,21.56862745098039,771
57.64705882352941,87,1418.0,20,20,21.176470588235293,771
61.17647058823529,87,1418.0,21,20,23.137254901960784,772
71.76470588235294,87,1664.0,23,20,25.098039215686274,773
69.01960784313725,87,1836.0,24,20,25.49019607843137,774
69.01960784313725,87,1859.5,26,20,25.49019607843137,775
68.62745098039215,87,1851.5,28,20,25.49019607843137,776
69.01960784313725,88,1824.25,29,20,25.098039215686274,777
67.84313725490196,88,1828.25,31,20,23.92156862745098,778
30.588235294117645,88,1500.0,32,20,16.07843137254902,779
29.019607843137255,88,1250.0,31,20,14.509803921568627,780
21.176470588235293,88,1265.75,30,20,14.509803921568627,780
21.176470588235293,88,1211.0,30,20,14.509803921568627,781
20.784313725490197,88,1207.0,29,20,14.509803921568627,782
24.705882352941178,88,1246.0,27,20,14.901960784313726,783
23.52941176470588,89,1304.75,27,20,15.294117647058822,784
23.137254901960784,89,1343.75,26,20,14.901960784313726,785
23.137254901960784,89,1375.0,25,19,16.470588235294116,786
25.098039215686274,89,1472.75,24,19,14.509803921568627,787
21.176470588235293,89,1246.0,23,19,14.509803921568627,788
21.56862745098039,89,1250.0,22,19,14.509803921568627,789
21.176470588235293,89,1250.0,21,19,14.509803921568627,789
21.176470588235293,89,1179.75,19,19,15.294117647058822,790
25.88235294117647,90,1269.5,18,19,15.294117647058822,791
25.49019607843137,90,1312.5,14,19,15.294117647058822,792
25.88235294117647,90,1339.75,12,20,15.294117647058822,793
25.49019607843137,90,1281.25,11,19,15.294117647058822,794
26.666666666666668,90,1226.5,9,20,15.686274509803921,795
26.666666666666668,90,1246.0,8,19,15.294117647058822,796
25.098039215686274,90,1199.25,7,19,14.901960784313726,797
27.84313725490196,90,1218.75,7,19,17.254901960784313,797
32.94117647058823,90,1433.5,7,20,17.254901960784313,798
23.92156862745098,89,1257.75,7,19,15.294117647058822,799
25.88235294117647,89,1140.75,7,20,15.294117647058822,800
40.3921568627451,89,1504.0,7,19,19.215686274509803,801
34.90196078431372,89,1652.25,8,20,18.823529411764707,802
25.098039215686274,88,1242.25,8,20,16.07843137254902,803
30.19607843137255,88,1039.0,5,20,15.686274509803921,804
47.450980392156865,88,773.5,0,20,15.686274509803921,805
44.705882352941174,88,836.0,0,20,15.294117647058822,806
42.35294117647059,88,859.5,0,20,14.901960784313726,806
38.431372549019606,88,882.75,0,20,14.901960784313726,807
38.8235294117647,87,875.0,3,20,14.901960784313726,808
41.568627450980394,87,937.5,3,20,18.431372549019606,809
42.35294117647059,87,1468.75,5,20,19.215686274509803,810
39.21568627450981,87,1507.75,6,20,19.215686274509803,811
36.07843137254902,87,1593.75,7,20,14.901960784313726,812
24.313725490196077,87,1250.0,7,20,14.901960784313726,813
25.098039215686274,87,1132.75,7,20,14.901960784313726,814
30.980392156862745,87,996.0,5,20,15.294117647058822,814
48.627450980392155,87,750.0,0,20,15.686274509803921,815
47.05882352941176,87,769.5,0,20,15.294117647058822,816
43.92156862745098,87,816.5,0,20,14.901960784313726,817
39.21568627450981,87,839.75,0,20,14.901960784313726,818
38.8235294117647,87,832.0,0,20,14.901960784313726,819
39.21568627450981,87,804.75,0,20,14.901960784313726,820
38.8235294117647,87,851.5,0,20,14.901960784313726,821
38.431372549019606,87,832.0,0,20,14.901960784313726,822
38.03921568627451,87,847.75,0,20,14.901960784313726,823
37.64705882352941,87,847.75,0,20,14.901960784313726,823
37.64705882352941,88,855.5,3,20,14.901960784313726,824
37.64705882352941,88,859.5,3,20,14.901960784313726,825
37.64705882352941,88,867.25,3,20,14.901960784313726,826
37.254901960784316,88,875.0,3,20,14.901960784313726,827
43.529411764705884,88,961.0,3,20,19.215686274509803,828
40.3921568627451,88,1488.25,5,20,19.215686274509803,829
40.3921568627451,88,1617.25,7,20,20.0,830
38.431372549019606,88,1707.0,8,20,20.0,831
30.19607843137255,88,1406.25,10,20,14.901960784313726,832
23.92156862745098,88,1293.0,9,20,14.901960784313726,832
25.49019607843137,88,1105.5,8,20,15.294117647058822,833
30.19607843137255,88,1129.0,7,20,15.686274509803921,834
29.80392156862745,89,1093.75,5,20,15.686274509803921,835
43.529411764705884,89,812.5,0,20,15.686274509803921,836
47.84313725490196,89,816.5,0,20,16.470588235294116,837
48.627450980392155,89,902.25,0,20,19.607843137254903,838
38.03921568627451,89,1179.75,0,20,16.07843137254902,839
42.35294117647059,89,843.75,3,20,15.686274509803921,840
41.568627450980394,89,925.75,3,20,15.294117647058822,840
40.3921568627451,89,886.75,3,20,15.294117647058822,841
42.745098039215684,90,933.5,3,20,19.607843137254903,842
40.78431372549019,90,1453.25,4,20,15.294117647058822,843
30.19607843137255,90,984.5,5,20,15.294117647058822,844
32.15686274509804,90,1019.5,5,20,15.686274509803921,845
42.35294117647059,90,836.0,0,20,16.07843137254902,846
49.80392156862745,90,750.0,0,20,16.07843137254902,847
41.568627450980394,90,961.0,0,20,15.294117647058822,848
37.64705882352941,90,949.25,0,20,14.901960784313726,849
38.03921568627451,89,882.75,0
